지점,시간,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
176,2015-05-18 23:24,14.6,5,332,1,998.3,1004.1,95.5,3.68,0
176,2015-05-18 23:25,14.6,5,329.7,1,998.3,1004.1,95.5,3.68,0
176,2015-05-18 23:26,14.6,5,325.3,1,998.4,1004.2,95.6,3.68,0
176,2015-05-18 23:27,14.6,5,320.2,1.1,998.4,1004.2,95.6,3.68,0
176,2015-05-18 23:28,14.6,5,319.8,1.2,998.4,1004.2,95.6,3.68,0
176,2015-05-18 23:29,14.5,5,320.8,1.2,998.4,1004.2,95.6,3.68,0
176,2015-05-18 23:30,14.5,5,319.8,1.4,998.4,1004.2,95.6,3.68,0
176,2015-05-18 23:31,14.5,5,321.6,1.5,998.4,1004.2,95.6,3.68,0
176,2015-05-18 23:32,14.5,5,322.1,1.6,998.4,1004.2,95.5,3.68,0
176,2015-05-18 23:33,14.5,5,320.6,1.6,998.3,1004.1,95.5,3.68,0
176,2015-05-18 23:34,14.5,5,321.3,1.7,998.3,1004.1,95.5,3.68,0
176,2015-05-18 23:35,14.5,5,322,1.6,998.3,1004.1,95.5,3.68,0
176,2015-05-18 23:36,14.5,5,322.1,1.6,998.2,1004,95.5,3.68,0
176,2015-05-18 23:37,14.5,5,324.8,1.6,998.2,1004,95.6,3.68,0
176,2015-05-18 23:38,14.5,5,328.1,1.6,998.2,1004,95.6,3.68,0
176,2015-05-18 23:39,14.5,5,328.6,1.6,998.2,1004,95.6,3.68,0
176,2015-05-18 23:40,14.5,5,327.9,1.6,998.2,1004,95.6,3.68,0
176,2015-05-18 23:41,14.5,5,326,1.6,998.2,1004,95.5,3.68,0
176,2015-05-18 23:42,14.5,5,326.2,1.6,998.2,1004,95.5,3.68,0
176,2015-05-18 23:43,14.5,5,326.8,1.5,998.2,1004,95.5,3.68,0
176,2015-05-18 23:44,14.5,5,327.5,1.5,998.3,1004.1,95.5,3.68,0
176,2015-05-18 23:45,14.5,5,328.5,1.7,998.3,1004.1,95.4,3.68,0
176,2015-05-18 23:46,14.5,5,330.5,1.7,998.3,1004.1,95.4,3.68,0
176,2015-05-18 23:47,14.5,5,329.7,1.8,998.3,1004.1,95.4,3.68,0
176,2015-05-18 23:48,14.5,5,327.1,1.8,998.2,1004,95.4,3.68,0
176,2015-05-18 23:49,14.5,5,326.1,1.8,998.2,1004,95.4,3.68,0
176,2015-05-18 23:50,14.4,5,326,1.8,998.2,1004,95.3,3.68,0
176,2015-05-18 23:51,14.4,5,327.9,1.8,998.2,1004,95.3,3.68,0
176,2015-05-18 23:52,14.4,5,328.4,1.7,998.2,1004,95.2,3.68,0
176,2015-05-18 23:53,14.4,5,329.6,1.7,998.2,1004,95.2,3.68,0
176,2015-05-18 23:54,14.3,5,330.1,1.6,998.2,1004,95.3,3.68,0
176,2015-05-18 23:55,14.3,5,329.6,1.5,998.2,1004,95.3,3.68,0
176,2015-05-18 23:56,14.3,5,330.6,1.4,998.1,1003.9,95.4,3.68,0
176,2015-05-18 23:57,14.3,5,331.3,1.3,998.1,1003.9,95.4,3.68,0
176,2015-05-18 23:58,14.2,5,332,1.3,998.1,1003.9,95.5,3.68,0
176,2015-05-18 23:59,14.2,5,332.5,1.3,998.2,1004,95.6,3.68,0
176,2015-05-19 00:00,14.2,5,333.2,1.2,998.2,1004,95.7,3.68,0
176,2015-05-19 00:01,14.2,0,332.9,1.2,998.2,1004,95.9,0,0
176,2015-05-19 00:02,14.2,0,333.7,1.2,998.2,1004,96,0,0
176,2015-05-19 00:03,14.1,0,333.9,1.2,998.3,1004.1,96.1,0,0
176,2015-05-19 00:04,14.1,0,333.9,1.2,998.3,1004.1,96.2,0,0
176,2015-05-19 00:05,14.1,0,336.3,1.2,998.3,1004.1,96.3,0,0
176,2015-05-19 00:06,14.1,0,335.1,1.2,998.3,1004.1,96.4,0,0
176,2015-05-19 00:07,14.1,0,337.2,1.2,998.3,1004.1,96.5,0,0
176,2015-05-19 00:08,14.1,0,338.7,1.1,998.3,1004.1,96.6,0,0
176,2015-05-19 00:09,14.1,0,340.1,1.1,998.3,1004.1,96.6,0,0
176,2015-05-19 00:10,14.1,0,344.2,1.1,998.3,1004.1,96.6,0,0
176,2015-05-19 00:11,14.1,0,345.8,1.1,998.3,1004.1,96.6,0,0
176,2015-05-19 00:12,14,0,346.1,1,998.3,1004.1,96.6,0,0
176,2015-05-19 00:13,14,0,345,.9,998.4,1004.2,96.6,0,0
176,2015-05-19 00:14,14,0,344.2,.9,998.3,1004.1,96.6,0,0
176,2015-05-19 00:15,13.9,0,342.4,.9,998.3,1004.1,96.7,0,0
176,2015-05-19 00:16,13.9,0,341.7,.8,998.4,1004.2,96.7,0,0
176,2015-05-19 00:17,13.9,0,335.8,.8,998.4,1004.2,96.8,0,0
176,2015-05-19 00:18,13.9,0,333.1,.8,998.4,1004.2,96.9,0,0
176,2015-05-19 00:19,13.9,0,333,.8,998.4,1004.2,97,0,0
176,2015-05-19 00:20,13.9,0,330,.8,998.4,1004.2,97.1,0,0
176,2015-05-19 00:21,13.9,0,327.9,.9,998.4,1004.2,97.1,0,0
176,2015-05-19 00:22,13.9,0,326.5,1,998.4,1004.2,97.1,0,0
176,2015-05-19 00:23,13.8,0,326.1,1,998.4,1004.2,97.1,0,0
176,2015-05-19 00:24,13.8,0,325.3,1.1,998.4,1004.2,97.2,0,0
176,2015-05-19 00:25,13.8,0,322.8,1.2,998.4,1004.2,97.3,0,0
176,2015-05-19 00:26,13.8,0,321.2,1.3,998.4,1004.2,97.3,0,0
176,2015-05-19 00:27,13.8,0,321.6,1.3,998.4,1004.2,97.4,0,0
176,2015-05-19 00:28,13.8,0,319.8,1.4,998.4,1004.2,97.4,0,0
176,2015-05-19 00:29,13.8,0,316.1,1.4,998.4,1004.2,97.5,0,0
176,2015-05-19 00:30,13.8,0,313.2,1.4,998.4,1004.2,97.5,0,0
176,2015-05-19 00:31,13.8,0,312.4,1.4,998.4,1004.2,97.5,0,0
176,2015-05-19 00:32,13.8,0,312.5,1.4,998.4,1004.2,97.5,0,0
176,2015-05-19 00:33,13.8,0,312.5,1.4,998.4,1004.2,97.5,0,0
176,2015-05-19 00:34,13.8,0,313.7,1.4,998.4,1004.2,97.6,0,0
176,2015-05-19 00:35,13.8,0,315.1,1.3,998.4,1004.2,97.6,0,0
176,2015-05-19 00:36,13.8,0,316,1.3,998.4,1004.2,97.6,0,0
176,2015-05-19 00:37,13.8,0,318.2,1.3,998.4,1004.2,97.7,0,0
176,2015-05-19 00:38,13.8,0,318.5,1.3,998.4,1004.2,97.7,0,0
176,2015-05-19 00:39,13.8,0,320.3,1.3,998.5,1004.3,97.7,0,0
176,2015-05-19 00:40,13.8,0,320.7,1.3,998.5,1004.3,97.7,0,0
176,2015-05-19 00:41,13.8,0,320.8,1.3,998.6,1004.4,97.7,0,0
176,2015-05-19 00:42,13.9,0,319.1,1.4,998.6,1004.4,97.8,0,0
176,2015-05-19 00:43,13.9,0,318.3,1.5,998.6,1004.4,97.8,0,0
176,2015-05-19 00:44,13.9,0,316.7,1.5,998.6,1004.4,97.8,0,0
176,2015-05-19 00:45,13.9,0,318.4,1.5,998.6,1004.4,97.8,0,0
176,2015-05-19 00:46,13.8,0,321.1,1.5,998.6,1004.4,97.7,0,0
176,2015-05-19 00:47,13.8,0,325,1.5,998.6,1004.4,97.7,0,0
176,2015-05-19 00:48,13.8,0,326,1.4,998.6,1004.4,97.7,0,0
176,2015-05-19 00:49,13.8,0,325.9,1.4,998.6,1004.4,97.7,0,0
176,2015-05-19 00:50,13.7,0,328.3,1.4,998.6,1004.4,97.7,0,0
176,2015-05-19 00:51,13.7,0,330.2,1.4,998.6,1004.4,97.7,0,0
176,2015-05-19 00:52,13.7,0,331.9,1.4,998.6,1004.4,97.8,0,0
176,2015-05-19 00:53,13.7,0,333.5,1.4,998.6,1004.4,97.8,0,0
176,2015-05-19 00:54,13.7,0,334.4,1.4,998.5,1004.3,97.8,0,0
176,2015-05-19 00:55,13.7,0,333.2,1.4,998.5,1004.3,97.8,0,0
176,2015-05-19 00:56,13.8,0,331.7,1.4,998.5,1004.3,97.9,0,0
176,2015-05-19 00:57,13.8,0,329.1,1.5,998.6,1004.4,97.9,0,0
176,2015-05-19 00:58,13.8,0,328.7,1.5,998.6,1004.4,97.9,0,0
176,2015-05-19 00:59,13.8,0,328.6,1.6,998.7,1004.5,98,0,0
176,2015-05-19 01:00,13.8,0,327,1.6,998.7,1004.5,97.9,0,0
176,2015-05-19 01:01,13.8,0,327,1.6,998.7,1004.5,97.9,0,0
176,2015-05-19 01:02,13.8,0,327.8,1.6,998.7,1004.5,97.9,0,0
176,2015-05-19 01:03,13.8,0,328.1,1.6,998.7,1004.5,97.9,0,0
176,2015-05-19 01:04,13.7,0,330.3,1.6,998.7,1004.5,97.9,0,0
176,2015-05-19 01:05,13.7,0,330.7,1.6,998.8,1004.6,97.9,0,0
176,2015-05-19 01:06,13.8,0,331.5,1.7,998.8,1004.6,97.9,0,0
176,2015-05-19 01:07,13.7,0,331.6,1.7,998.8,1004.6,97.9,0,0
176,2015-05-19 01:08,13.7,0,332.9,1.7,998.8,1004.6,97.9,0,0
176,2015-05-19 01:09,13.7,0,334.2,1.7,998.8,1004.6,97.9,0,0
176,2015-05-19 01:10,13.7,0,335.6,1.7,998.7,1004.5,97.9,0,0
176,2015-05-19 01:11,13.7,0,333.8,1.7,998.7,1004.5,97.9,0,0
176,2015-05-19 01:12,13.7,0,331.9,1.7,998.7,1004.5,97.9,0,0
176,2015-05-19 01:13,13.7,0,328.8,1.7,998.7,1004.5,97.9,0,0
176,2015-05-19 01:14,13.7,0,327.5,1.7,998.6,1004.4,98,0,0
176,2015-05-19 01:15,13.7,0,326.4,1.6,998.6,1004.4,98,0,0
176,2015-05-19 01:16,13.7,0,323.6,1.6,998.6,1004.4,98,0,0
176,2015-05-19 01:17,13.7,0,320.7,1.5,998.6,1004.4,98.1,0,0
176,2015-05-19 01:18,13.8,0,319.7,1.5,998.6,1004.4,98.1,0,0
176,2015-05-19 01:19,13.8,0,316.5,1.4,998.6,1004.4,98.1,0,0
176,2015-05-19 01:20,13.8,0,314.1,1.2,998.6,1004.4,98.2,0,0
176,2015-05-19 01:21,13.8,0,312.9,1.1,998.5,1004.3,98.2,0,0
176,2015-05-19 01:22,13.9,0,309.5,1,998.5,1004.3,98.2,0,0
176,2015-05-19 01:23,13.9,0,310.5,1,998.6,1004.4,98.2,0,0
176,2015-05-19 01:24,13.9,0,307.2,1,998.6,1004.4,98.2,0,0
176,2015-05-19 01:25,13.9,0,307.8,.9,998.5,1004.3,98.2,0,0
176,2015-05-19 01:26,13.9,0,305.9,1,998.5,1004.3,98.2,0,0
176,2015-05-19 01:27,13.9,0,303.8,1,998.5,1004.3,98.2,0,0
176,2015-05-19 01:28,13.9,0,302.9,1,998.5,1004.3,98.1,0,0
176,2015-05-19 01:29,14,0,303.9,1,998.5,1004.3,98.1,0,0
176,2015-05-19 01:30,14,0,302.2,1.1,998.5,1004.3,98,0,0
176,2015-05-19 01:31,14,0,303.2,1.2,998.5,1004.3,98,0,0
176,2015-05-19 01:32,13.9,0,308.1,1.3,998.6,1004.4,97.9,0,0
176,2015-05-19 01:33,13.9,0,310,1.3,998.6,1004.4,97.8,0,0
176,2015-05-19 01:34,13.9,0,312.7,1.4,998.6,1004.4,97.8,0,0
176,2015-05-19 01:35,13.9,0,311.7,1.4,998.6,1004.4,97.8,0,0
176,2015-05-19 01:36,13.9,0,315.2,1.4,998.6,1004.4,97.8,0,0
176,2015-05-19 01:37,13.9,0,317.8,1.3,998.7,1004.5,97.8,0,0
176,2015-05-19 01:38,13.9,0,317.8,1.4,998.7,1004.5,97.9,0,0
176,2015-05-19 01:39,13.9,0,317.7,1.4,998.7,1004.5,97.9,0,0
176,2015-05-19 01:40,13.9,0,320.1,1.4,998.7,1004.5,97.9,0,0
176,2015-05-19 01:41,14,0,318.8,1.5,998.7,1004.5,97.9,0,0
176,2015-05-19 01:42,13.9,0,317.5,1.4,998.7,1004.5,97.9,0,0
176,2015-05-19 01:43,13.9,0,317.5,1.5,998.7,1004.5,97.9,0,0
176,2015-05-19 01:44,13.9,0,317,1.4,998.7,1004.5,97.9,0,0
176,2015-05-19 01:45,13.9,0,317.7,1.4,998.7,1004.5,97.9,0,0
176,2015-05-19 01:46,13.9,0,314.6,1.4,998.8,1004.6,97.9,0,0
176,2015-05-19 01:47,14,0,312.4,1.4,998.8,1004.6,98,0,0
176,2015-05-19 01:48,14,0,310.8,1.4,998.8,1004.6,98.1,0,0
176,2015-05-19 01:49,14,0,311.7,1.4,998.8,1004.6,98.1,0,0
176,2015-05-19 01:50,13.9,0,313.5,1.4,998.8,1004.6,98,0,0
176,2015-05-19 01:51,13.9,0,315.7,1.4,998.7,1004.5,98,0,0
176,2015-05-19 01:52,13.9,0,317.1,1.5,998.7,1004.5,98,0,0
176,2015-05-19 01:53,13.9,0,316.7,1.5,998.7,1004.5,98,0,0
176,2015-05-19 01:54,13.9,0,318,1.6,998.7,1004.5,98,0,0
176,2015-05-19 01:55,13.9,0,318.7,1.6,998.7,1004.5,98,0,0
176,2015-05-19 01:56,13.9,0,321.5,1.7,998.7,1004.5,98,0,0
176,2015-05-19 01:57,13.9,0,323,1.7,998.7,1004.5,98,0,0
176,2015-05-19 01:58,13.9,0,324.7,1.7,998.6,1004.4,98,0,0
176,2015-05-19 01:59,13.9,0,323.2,1.6,998.6,1004.4,98.1,0,0
176,2015-05-19 02:00,13.9,0,319.7,1.6,998.6,1004.4,98.1,0,0
176,2015-05-19 02:01,13.9,0,317.7,1.5,998.6,1004.4,98.2,0,0
176,2015-05-19 02:02,13.9,0,316,1.4,998.6,1004.4,98.1,0,0
176,2015-05-19 02:03,13.9,0,317.8,1.3,998.6,1004.4,98.1,0,0
176,2015-05-19 02:04,13.9,0,319.2,1.1,998.6,1004.4,98.1,0,0
176,2015-05-19 02:05,13.8,0,320.4,1,998.6,1004.4,98,0,0
176,2015-05-19 02:06,13.8,0,321.3,.9,998.6,1004.4,98,0,0
176,2015-05-19 02:07,13.8,0,325.6,.9,998.6,1004.4,98.1,0,0
176,2015-05-19 02:08,13.8,0,329.6,.9,998.6,1004.4,98.1,0,0
176,2015-05-19 02:09,13.7,0,333.4,.8,998.6,1004.4,98.1,0,0
176,2015-05-19 02:10,13.7,0,338.6,.8,998.6,1004.4,98,0,0
176,2015-05-19 02:11,13.7,0,342,.9,998.5,1004.3,98.1,0,0
176,2015-05-19 02:12,13.7,0,344.3,.9,998.5,1004.3,98.1,0,0
176,2015-05-19 02:13,13.8,0,344.4,1,998.5,1004.3,98.2,0,0
176,2015-05-19 02:14,13.8,0,343.9,1.1,998.5,1004.3,98.2,0,0
176,2015-05-19 02:15,13.7,0,343,1.2,998.5,1004.3,98.2,0,0
176,2015-05-19 02:16,13.7,0,343.2,1.2,998.5,1004.3,98.1,0,0
176,2015-05-19 02:17,13.6,0,342.1,1.3,998.5,1004.3,98.1,0,0
176,2015-05-19 02:18,13.6,0,338.1,1.3,998.5,1004.3,98.1,0,0
176,2015-05-19 02:19,13.6,0,338.1,1.3,998.5,1004.3,98.1,0,0
176,2015-05-19 02:20,13.5,0,336.7,1.4,998.5,1004.3,98.2,0,0
176,2015-05-19 02:21,13.5,0,336.2,1.4,998.5,1004.3,98.2,0,0
176,2015-05-19 02:22,13.5,0,335.6,1.4,998.5,1004.3,98.2,0,0
176,2015-05-19 02:23,13.5,0,334.3,1.5,998.5,1004.3,98.2,0,0
176,2015-05-19 02:24,13.4,0,333.5,1.6,998.6,1004.4,98.3,0,0
176,2015-05-19 02:25,13.4,0,332.6,1.6,998.6,1004.4,98.3,0,0
176,2015-05-19 02:26,13.4,0,331.6,1.7,998.6,1004.4,98.3,0,0
176,2015-05-19 02:27,13.4,0,329.9,1.8,998.6,1004.4,98.3,0,0
176,2015-05-19 02:28,13.4,0,331.4,1.8,998.6,1004.4,98.4,0,0
176,2015-05-19 02:29,13.3,0,329.8,1.8,998.6,1004.4,98.4,0,0
176,2015-05-19 02:30,13.3,0,329.4,1.9,998.6,1004.4,98.4,0,0
176,2015-05-19 02:31,13.3,0,329.2,1.9,998.6,1004.4,98.5,0,0
176,2015-05-19 02:32,13.3,0,328.3,1.8,998.7,1004.5,98.5,0,0
176,2015-05-19 02:33,13.3,0,327.7,1.9,998.7,1004.5,98.6,0,0
176,2015-05-19 02:34,13.3,0,325.6,1.9,998.8,1004.6,98.6,0,0
176,2015-05-19 02:35,13.3,0,325,1.9,998.8,1004.6,98.6,0,0
176,2015-05-19 02:36,13.3,0,324.9,1.9,998.8,1004.6,98.7,0,0
176,2015-05-19 02:37,13.3,0,324.8,1.9,998.8,1004.6,98.7,0,0
176,2015-05-19 02:38,13.3,0,324.6,2.1,998.9,1004.7,98.7,0,0
176,2015-05-19 02:39,13.3,0,324.3,2.1,998.9,1004.7,98.7,0,0
176,2015-05-19 02:40,13.3,0,321.8,2.1,998.8,1004.6,98.7,0,0
176,2015-05-19 02:41,13.3,0,320,2.1,998.8,1004.6,98.8,0,0
176,2015-05-19 02:42,13.3,0,319.3,2.1,998.8,1004.6,98.8,0,0
176,2015-05-19 02:43,13.3,0,319,2,998.9,1004.7,98.8,0,0
176,2015-05-19 02:44,13.2,0,319.9,2,999,1004.8,98.9,0,0
176,2015-05-19 02:45,13.2,0,319.4,2,999,1004.8,98.9,0,0
176,2015-05-19 02:46,13.2,0,318.8,2,999,1004.8,98.9,0,0
176,2015-05-19 02:47,13.2,0,318.5,1.9,998.9,1004.7,98.9,0,0
176,2015-05-19 02:48,13.2,0,318.1,1.8,998.9,1004.7,99,0,0
176,2015-05-19 02:49,13.2,0,318.7,1.7,998.9,1004.7,99,0,0
176,2015-05-19 02:50,13.2,0,320.1,1.7,999,1004.8,99,0,0
176,2015-05-19 02:51,13.2,0,320.8,1.8,999,1004.8,99.1,0,0
176,2015-05-19 02:52,13.2,0,320.1,1.7,999.1,1004.9,99.1,0,0
176,2015-05-19 02:53,13.2,0,319.7,1.7,999.1,1004.9,99.1,0,0
176,2015-05-19 02:54,13.2,0,319.4,1.7,999.1,1004.9,99.2,0,0
176,2015-05-19 02:55,13.2,0,320.3,1.7,999.1,1004.9,99.2,0,0
176,2015-05-19 02:56,13.2,0,320.7,1.7,999.1,1004.9,99.2,0,0
176,2015-05-19 02:57,13.2,0,320.7,1.7,999.1,1004.9,99.2,0,0
176,2015-05-19 02:58,13.2,0,319.8,1.7,999.1,1004.9,99.2,0,0
176,2015-05-19 02:59,13.2,0,319.1,1.7,999.1,1004.9,99.3,0,0
176,2015-05-19 03:00,13.2,0,318.9,1.7,999.1,1004.9,99.3,0,0
176,2015-05-19 03:01,13.2,0,316.5,1.7,999.1,1004.9,99.3,0,0
176,2015-05-19 03:02,13.2,0,317.1,1.7,999.1,1004.9,99.3,0,0
176,2015-05-19 03:03,13.2,0,316.2,1.6,999.2,1005,99.3,0,0
176,2015-05-19 03:04,13.2,0,316.2,1.6,999.2,1005,99.4,0,0
176,2015-05-19 03:05,13.1,0,314.9,1.5,999.2,1005,99.4,0,0
176,2015-05-19 03:06,13.1,0,315.6,1.5,999.1,1004.9,99.4,0,0
176,2015-05-19 03:07,13.1,0,313.9,1.5,999.1,1004.9,99.4,0,0
176,2015-05-19 03:08,13.1,0,314,1.5,999.1,1004.9,99.4,0,0
176,2015-05-19 03:09,13.1,0,313.2,1.4,999,1004.8,99.4,0,0
176,2015-05-19 03:10,13.1,0,314,1.3,999,1004.8,99.4,0,0
176,2015-05-19 03:11,13.1,0,315.9,1.2,999,1004.8,99.5,0,0
176,2015-05-19 03:12,13.2,0,316.4,1.1,999.1,1004.9,99.5,0,0
176,2015-05-19 03:13,13.1,0,317.9,1.1,999.1,1004.9,99.5,0,0
176,2015-05-19 03:14,13.1,0,318.4,1.1,999.1,1004.9,99.5,0,0
176,2015-05-19 03:15,13.1,0,319.8,1.1,999.1,1004.9,99.5,0,0
176,2015-05-19 03:16,13.1,0,319.9,1,999.1,1004.9,99.5,0,0
176,2015-05-19 03:17,13.1,0,322.8,1,999,1004.8,99.5,0,0
176,2015-05-19 03:18,13.1,0,324.1,1,999,1004.8,99.5,0,0
176,2015-05-19 03:19,13.2,0,328.8,.9,999,1004.8,99.5,0,0
176,2015-05-19 03:20,13.2,0,331,.9,999,1004.8,99.5,0,0
176,2015-05-19 03:21,13.2,0,332.9,1,998.9,1004.7,99.6,0,0
176,2015-05-19 03:22,13.2,0,331.5,1,998.9,1004.7,99.6,0,0
176,2015-05-19 03:23,13.2,0,326,1,998.9,1004.7,99.6,0,0
176,2015-05-19 03:24,13.3,0,321.7,.9,998.9,1004.7,99.6,0,0
176,2015-05-19 03:25,13.3,0,319.7,.8,999,1004.8,99.6,0,0
176,2015-05-19 03:26,13.3,0,314.5,.8,999,1004.8,99.6,0,0
176,2015-05-19 03:27,13.4,0,307.5,.7,999,1004.8,99.6,0,0
176,2015-05-19 03:28,13.5,0,305.1,.8,999,1004.8,99.6,0,0
176,2015-05-19 03:29,13.4,0,300.8,.9,999,1004.8,99.6,0,0
176,2015-05-19 03:30,13.4,0,298.2,.9,999,1004.8,99.6,0,0
176,2015-05-19 03:31,13.4,0,297.3,.9,999,1004.8,99.6,0,0
176,2015-05-19 03:32,13.4,0,300.8,1,999,1004.8,99.6,0,0
176,2015-05-19 03:33,13.4,0,305.8,1.1,999.1,1004.9,99.6,0,0
176,2015-05-19 03:34,13.4,0,307.5,1.2,999.1,1004.9,99.6,0,0
176,2015-05-19 03:35,13.5,0,307,1.3,999.1,1004.9,99.6,0,0
176,2015-05-19 03:36,13.5,0,309.8,1.3,999.1,1004.9,99.6,0,0
176,2015-05-19 03:37,13.5,0,313,1.5,999.1,1004.9,99.6,0,0
176,2015-05-19 03:38,13.5,0,312.8,1.6,999.1,1004.9,99.6,0,0
176,2015-05-19 03:39,13.5,0,314.3,1.6,999.1,1004.9,99.6,0,0
176,2015-05-19 03:40,13.5,0,315.1,1.7,999.1,1004.9,99.6,0,0
176,2015-05-19 03:41,13.5,0,315.1,1.7,999.1,1004.9,99.5,0,0
176,2015-05-19 03:42,13.5,0,314.2,1.7,999.1,1004.9,99.5,0,0
176,2015-05-19 03:43,13.4,0,316.7,1.8,999.1,1004.9,99.5,0,0
176,2015-05-19 03:44,13.4,0,320.5,1.8,999.1,1004.9,99.5,0,0
176,2015-05-19 03:45,13.4,0,323.7,1.8,999,1004.8,99.4,0,0
176,2015-05-19 03:46,13.3,0,325.9,1.8,999,1004.8,99.4,0,0
176,2015-05-19 03:47,13.3,0,328.6,1.8,999,1004.8,99.4,0,0
176,2015-05-19 03:48,13.3,0,331.4,1.7,999.1,1004.9,99.4,0,0
176,2015-05-19 03:49,13.2,0,331.5,1.7,999.1,1004.9,99.4,0,0
176,2015-05-19 03:50,13.2,0,332.3,1.8,999.1,1004.9,99.4,0,0
176,2015-05-19 03:51,13.2,0,332.6,1.8,999.1,1004.9,99.4,0,0
176,2015-05-19 03:52,13.2,0,333,1.7,999.1,1004.9,99.4,0,0
176,2015-05-19 03:53,13.2,0,332.3,1.6,999.1,1004.9,99.4,0,0
176,2015-05-19 03:54,13.1,0,330.4,1.6,999.1,1004.9,99.5,0,0
176,2015-05-19 03:55,13.1,0,327.9,1.5,999.1,1004.9,99.5,0,0
176,2015-05-19 03:56,13.1,0,328.2,1.5,999.1,1004.9,99.5,0,0
176,2015-05-19 03:57,13.2,0,329.6,1.5,999.1,1004.9,99.5,0,0
176,2015-05-19 03:58,13.2,0,329.9,1.5,999.1,1004.9,99.5,0,0
176,2015-05-19 03:59,13.2,0,330.1,1.4,999.1,1004.9,99.5,0,0
176,2015-05-19 04:00,13.2,0,330.7,1.3,999.1,1004.9,99.6,0,0
176,2015-05-19 04:01,13.2,0,330.7,1.2,999.1,1004.9,99.6,0,0
176,2015-05-19 04:02,13.2,0,329.3,1.2,999.1,1004.9,99.6,0,0
176,2015-05-19 04:03,13.2,0,327.9,1.2,999.1,1004.9,99.5,0,0
176,2015-05-19 04:04,13.2,0,327.3,1.1,999.1,1004.9,99.6,0,0
176,2015-05-19 04:05,13.2,0,328.7,1.1,999.1,1004.9,99.6,0,0
176,2015-05-19 04:06,13.2,0,328.1,1.1,999.2,1005,99.6,0,0
176,2015-05-19 04:07,13.2,0,325.7,1,999.2,1005,99.6,0,0
176,2015-05-19 04:08,13.3,0,325.1,1.1,999.2,1005,99.6,0,0
176,2015-05-19 04:09,13.2,0,323.1,1.1,999.2,1005,99.6,0,0
176,2015-05-19 04:10,13.2,0,321.1,1,999.2,1005,99.6,0,0
176,2015-05-19 04:11,13.2,0,319,.9,999.2,1005,99.6,0,0
176,2015-05-19 04:12,13.2,0,316.9,.9,999.2,1005,99.6,0,0
176,2015-05-19 04:13,13.2,0,316.6,.9,999.2,1005,99.6,0,0
176,2015-05-19 04:14,13.2,0,316.6,.8,999.2,1005,99.6,0,0
176,2015-05-19 04:15,13.2,0,316.8,.9,999.2,1005,99.6,0,0
176,2015-05-19 04:16,13.2,0,318.8,.8,999.3,1005.1,99.6,0,0
176,2015-05-19 04:17,13.3,0,324.8,.7,999.3,1005.1,99.6,0,0
176,2015-05-19 04:18,13.3,0,330.4,.6,999.3,1005.1,99.6,0,0
176,2015-05-19 04:19,13.3,0,339.3,.5,999.3,1005.1,99.6,0,0
176,2015-05-19 04:20,13.2,0,348.3,.5,999.3,1005.1,99.6,0,0
176,2015-05-19 04:21,13.1,0,359.1,.6,999.3,1005.1,99.5,0,0
176,2015-05-19 04:22,13,0,8.9,.6,999.3,1005.1,99.5,0,0
176,2015-05-19 04:23,12.9,0,17.7,.7,999.3,1005.1,99.5,0,0
176,2015-05-19 04:24,12.9,0,25.6,.8,999.3,1005.1,99.5,0,0
176,2015-05-19 04:25,12.9,0,31.1,.8,999.3,1005.1,99.5,0,0
176,2015-05-19 04:26,12.9,0,33.9,.9,999.3,1005.1,99.5,0,0
176,2015-05-19 04:27,12.9,0,30.4,1,999.4,1005.2,99.5,0,0
176,2015-05-19 04:28,13,0,27.5,1,999.4,1005.2,99.5,0,0
176,2015-05-19 04:29,13,0,21.2,1.1,999.4,1005.2,99.5,0,0
176,2015-05-19 04:30,12.9,0,14.2,1.1,999.4,1005.2,99.6,0,0
176,2015-05-19 04:31,12.9,0,8.6,1.1,999.4,1005.2,99.6,0,0
176,2015-05-19 04:32,12.9,0,3.2,1.1,999.4,1005.2,99.5,0,0
176,2015-05-19 04:33,12.9,0,358.2,1.1,999.4,1005.2,99.5,0,0
176,2015-05-19 04:34,12.9,0,353.2,1.1,999.4,1005.2,99.6,0,0
176,2015-05-19 04:35,12.9,0,346.9,1,999.4,1005.2,99.6,0,0
176,2015-05-19 04:36,12.9,0,340.4,1,999.4,1005.2,99.6,0,0
176,2015-05-19 04:37,12.9,0,335.1,.9,999.5,1005.3,99.6,0,0
176,2015-05-19 04:38,12.9,0,334.8,.9,999.5,1005.3,99.6,0,0
176,2015-05-19 04:39,12.9,0,334.9,.9,999.5,1005.3,99.5,0,0
176,2015-05-19 04:40,12.8,0,335.9,1,999.5,1005.3,99.6,0,0
176,2015-05-19 04:41,12.8,0,336.6,1,999.5,1005.3,99.6,0,0
176,2015-05-19 04:42,12.8,0,336.8,1,999.5,1005.3,99.6,0,0
176,2015-05-19 04:43,12.8,0,337.1,1,999.6,1005.4,99.6,0,0
176,2015-05-19 04:44,12.8,0,338.3,1,999.6,1005.4,99.6,0,0
176,2015-05-19 04:45,12.8,0,339,1.1,999.6,1005.4,99.6,0,0
176,2015-05-19 04:46,12.8,0,342.1,1.2,999.6,1005.4,99.6,0,0
