측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20190111,용산구,0.055,0.004,0.9,0.005,64,53
20190111,은평구,0.047,0.007,1,0.006,71,48
20190111,정릉로,0.06,0.004,0.9,0.006,74,58
20190111,종로,0.057,0.004,1,0.006,72,48
20190111,종로구,0.058,0.005,1.1,0.005,70,46
20190111,중구,0.06,0.004,1,0.006,68,47
20190111,중랑구,0.04,0.007,0.8,0.008,61,45
20190111,천호대로,0.064,0.004,1,0.008,73,43
20190111,청계천로,0.06,0.004,1.1,0.006,60,47
20190111,한강대로,0.086,0.005,1.1,0.006,83,59
20190111,행주,0.064,0.005,1.2,0.006,88,53
20190111,홍릉로,0.038,0.004,1,0.007,73,54
20190111,화랑로,0.036,0.006,0.9,0.005,63,46
20190112,강남구,0.046,0.008,0.8,0.007,86,75
20190112,강남대로,0.076,0.004,1.5,0.007,103,75
20190112,강동구,0.055,0.007,0.8,0.005,87,70
20190112,강변북로,0.071,0.005,0.9,0.005,99,70
20190112,강북구,0.044,0.014,1,0.005,104,72
20190112,강서구,0.053,0.011,0.9,0.007,116,66
20190112,공항대로,0.056,0.005,1.2,0.007,106,73
20190112,관악구,0.067,0.008,1,0.006,105,76
20190112,관악산,0.026,0.007,,0.004,78,49
20190112,광진구,0.051,0.006,1.2,0.005,87,62
20190112,구로구,0.048,0.008,0.7,0.007,98,62
20190112,궁동,0.058,0.025,1,0.004,74,58
20190112,금천구,0.067,0.007,1.1,0.007,104,76
20190112,남산,0.06,0.011,1.6,0.006,84,49
20190112,노원구,0.055,0.009,1.1,0.009,101,77
20190112,도봉구,0.038,0.014,1.1,0.006,95,70
20190112,도산대로,0.047,0.007,1.3,0.004,103,71
20190112,동대문구,0.054,0.01,1.1,0.009,98,84
20190112,동작구,0.066,0.01,1,0.005,98,76
20190112,동작대로,0.038,0.005,1.2,0.008,109,71
20190112,마포구,0.037,0.008,0.9,0.004,103,70
20190112,북한산,0.021,0.024,0.7,0.004,71,54
20190112,서대문구,0.043,0.01,1.5,0.007,90,71
20190112,서초구,0.049,0.008,0.8,0.005,99,64
20190112,성동구,0.057,0.008,0.9,0.004,103,72
20190112,성북구,0.058,0.01,1.3,0.005,93,59
20190112,세곡,0.057,0.007,2,0.009,79,47
20190112,송파구,0.064,0.006,1,0.007,90,62
20190112,시흥대로,0.068,0.01,1.3,0.006,92,65
20190112,신촌로,0.072,0.005,1.4,0.006,86,71
20190112,양천구,0.057,0.008,1,0.004,113,75
20190112,영등포구,0.04,0.008,0.7,0.004,99,77
20190112,영등포로,0.068,0.006,1.2,0.006,86,58
20190112,용산구,0.058,0.006,1,0.005,86,72
20190112,은평구,0.044,0.013,1,0.006,84,59
20190112,정릉로,0.063,0.006,1,0.007,101,80
20190112,종로,0.057,0.008,1,0.005,90,66
20190112,종로구,0.058,0.01,1.1,0.005,93,64
20190112,중구,0.058,0.011,1,0.005,90,64
20190112,중랑구,0.045,0.008,0.9,0.008,83,67
20190112,천호대로,0.064,0.006,1.1,0.008,82,52
20190112,청계천로,0.062,0.008,1.2,0.006,80,65
20190112,한강대로,0.09,0.009,1.3,0.007,103,76
20190112,행주,0.037,0.016,1,0.005,100,62
20190112,홍릉로,0.039,0.008,1,0.007,104,79
20190112,화랑로,0.037,0.008,0.9,0.005,86,66
20190113,강남구,0.042,0.012,1,0.007,105,88
20190113,강남대로,0.061,0.006,1.5,0.006,113,82
20190113,강동구,0.053,0.01,1,0.005,102,80
20190113,강변북로,0.068,0.006,1,0.005,112,84
20190113,강북구,0.037,0.022,1.1,0.005,128,83
20190113,강서구,0.048,0.016,1.1,0.008,138,82
20190113,공항대로,0.052,0.009,1.4,0.007,121,87
20190113,관악구,0.061,0.011,1.1,0.006,122,87
20190113,관악산,0.015,0.009,,0.004,95,54
20190113,광진구,0.05,0.009,1.4,0.005,101,73
20190113,구로구,0.045,0.013,0.8,0.007,117,76
20190113,궁동,0.058,0.03,1.1,0.005,95,78
20190113,금천구,0.056,0.012,1.1,0.006,116,85
20190113,남산,0.045,0.024,1.7,0.007,109,65
20190113,노원구,0.054,0.01,1.3,0.008,114,83
20190113,도봉구,0.034,0.021,1.3,0.006,107,75
20190113,도산대로,0.039,0.011,1.3,0.005,113,81
20190113,동대문구,0.047,0.014,1.2,0.009,110,91
20190113,동작구,0.058,0.013,1.1,0.005,118,90
20190113,동작대로,0.034,0.007,1.2,0.008,119,83
20190113,마포구,0.034,0.013,1,0.004,120,83
20190113,북한산,0.017,0.034,0.9,0.005,96,66
20190113,서대문구,0.037,0.017,1.6,0.007,107,81
20190113,서초구,0.051,0.013,0.9,0.006,109,73
20190113,성동구,0.052,0.014,1.1,0.005,114,81
20190113,성북구,0.057,0.012,1.4,0.005,109,70
20190113,세곡,0.05,0.009,2.1,0.007,101,58
20190113,송파구,0.062,0.009,1.2,0.007,105,72
20190113,시흥대로,0.062,0.012,1.3,0.007,104,76
20190113,신촌로,0.06,0.01,1.3,0.006,98,76
20190113,양천구,0.053,0.014,1.2,0.004,135,91
20190113,영등포구,0.036,0.012,0.7,0.004,114,89
20190113,영등포로,0.062,0.009,1.3,0.006,100,69
20190113,용산구,0.051,0.012,1.1,0.005,101,79
20190113,은평구,0.036,0.021,1.3,0.007,101,65
20190113,정릉로,0.061,0.008,1.1,0.007,111,85
20190113,종로,0.047,0.015,1,0.005,105,72
20190113,종로구,0.05,0.016,1.2,0.005,102,67
20190113,중구,0.05,0.019,1.1,0.006,104,70
20190113,중랑구,0.043,0.011,1,0.007,100,75
20190113,천호대로,0.061,0.01,1.3,0.007,91,59
20190113,청계천로,0.051,0.015,1.1,0.006,89,69
20190113,한강대로,0.069,0.016,1.2,0.006,112,81
20190113,행주,0.041,0.016,1.3,0.005,131,83
20190113,홍릉로,0.036,0.011,1,0.007,112,86
20190113,화랑로,0.035,0.01,1,0.005,97,72
20190114,강남구,0.061,0.003,1.4,0.007,166,146
20190114,강남대로,0.076,0.004,1.8,0.006,161,136
20190114,강동구,0.068,0.004,1.3,0.006,159,126
20190114,강변북로,0.081,0.003,1.3,0.005,159,134
20190114,강북구,0.048,0.012,1.3,0.004,192,134
20190114,강서구,0.076,0.004,1.6,0.009,198,129
20190114,공항대로,0.07,0.003,1.7,0.007,180,136
20190114,관악구,0.076,0.004,1.4,0.007,167,134
20190114,관악산,0.023,0.008,,0.004,159,114
20190114,광진구,0.061,0.004,1.7,0.005,153,118
20190114,구로구,0.063,0.003,1.1,0.008,162,122
20190114,궁동,0.083,0.026,1.5,0.004,150,131
20190114,금천구,0.066,0.006,1.3,0.006,160,123
20190114,남산,0.072,0.009,2.1,0.007,158,112
20190114,노원구,0.067,0.005,1.5,0.008,177,137
20190114,도봉구,0.049,0.008,1.5,0.006,153,119
20190114,도산대로,0.057,0.004,1.8,0.005,166,138
20190114,동대문구,0.063,0.005,1.4,0.009,168,147
20190114,동작구,0.074,0.005,1.4,0.005,170,138
20190114,동작대로,0.04,0.003,1.5,0.008,163,133
20190114,마포구,0.049,0.004,1.4,0.004,170,129
20190114,북한산,0.026,0.026,1.2,0.005,147,121
20190114,서대문구,0.052,0.007,1.9,0.007,154,132
20190114,서초구,0.06,0.003,1.1,0.006,157,119
20190114,성동구,0.071,0.005,1.5,0.005,169,133
20190114,성북구,0.073,0.004,1.8,0.005,163,120
20190114,세곡,0.064,0.006,2.6,0.006,158,101
20190114,송파구,0.076,0.004,1.5,0.007,157,124
20190114,시흥대로,0.071,0.008,1.6,0.007,149,109
20190114,신촌로,0.079,0.004,1.7,0.006,143,125
20190114,양천구,0.08,0.003,1.6,0.003,197,139
20190114,영등포구,0.049,0.007,0.9,0.004,161,138
20190114,영등포로,0.084,0.003,1.8,0.006,146,111
20190114,용산구,0.071,0.003,1.5,0.005,151,124
20190114,은평구,0.048,0.014,1.5,0.007,145,109
20190114,정릉로,0.071,0.004,1.4,0.007,158,136
20190114,종로,0.067,0.004,1.4,0.005,163,119
20190114,종로구,0.072,0.005,1.7,0.005,158,112
20190114,중구,0.074,0.004,1.5,0.006,156,114
20190114,중랑구,0.049,0.007,1.2,0.007,157,122
20190114,천호대로,0.081,0.005,1.6,0.008,145,98
20190114,청계천로,0.075,0.004,1.7,0.006,136,113
20190114,한강대로,0.102,0.004,1.7,0.006,162,133
20190114,행주,0.065,0.006,1.7,0.005,181,120
20190114,홍릉로,0.045,0.004,1,0.007,169,135
20190114,화랑로,0.043,0.006,1.3,0.005,157,123
20190115,강남구,0.026,0.017,0.9,0.007,136,105
20190115,강남대로,0.047,0.011,1,0.005,142,99
20190115,강동구,0.035,0.016,0.9,0.005,138,96
20190115,강변북로,0.046,0.013,0.8,0.005,139,98
20190115,강북구,0.017,0.032,0.8,0.005,148,91
20190115,강서구,0.038,0.017,1,0.006,172,98
20190115,공항대로,0.041,0.012,1.1,0.006,152,97
20190115,관악구,0.033,0.017,0.8,0.005,139,92
20190115,관악산,0.017,0.013,,0.004,128,81
20190115,광진구,0.032,0.016,1.3,0.005,132,87
20190115,구로구,0.029,0.016,0.6,0.006,140,31
20190115,궁동,0.037,0.035,0.9,0.004,128,88
20190115,금천구,0.036,0.02,0.9,0.005,139,94
20190115,남산,0.03,0.026,1.5,0.006,138,83
20190115,노원구,0.032,0.018,0.9,0.007,141,92
20190115,도봉구,0.014,0.031,1,0.006,123,76
20190115,도산대로,0.028,0.015,1,0.004,141,97
20190115,동대문구,0.019,0.025,1,0.008,133,98
20190115,동작구,0.035,0.021,0.9,0.004,139,99
20190115,동작대로,0.024,0.011,0.9,0.007,141,92
20190115,마포구,0.025,0.013,0.9,0.004,159,98
20190115,북한산,0.014,0.03,1,0.004,119,82
20190115,서대문구,0.024,0.019,1.2,0.004,142,104
20190115,서초구,0.036,0.017,0.7,0.005,145,88
20190115,성동구,0.031,0.023,0.9,0.005,159,108
20190115,성북구,0.03,0.023,1.1,0.005,132,81
20190115,세곡,0.035,0.015,1.5,0.005,133,76
20190115,송파구,0.042,0.015,1,0.006,133,88
20190115,시흥대로,0.038,0.019,1,0.005,119,80
20190115,신촌로,0.054,0.009,1.1,0.005,125,92
20190115,양천구,0.037,0.017,1,0.003,163,100
20190115,영등포구,0.028,0.014,0.6,0.004,141,100
20190115,영등포로,0.049,0.011,1.1,0.005,123,80
20190115,용산구,0.032,0.018,0.9,0.005,123,86
20190115,은평구,0.027,0.021,1.2,0.006,141,89
20190115,정릉로,0.041,0.015,0.8,0.006,131,90
20190115,종로,0.029,0.023,0.9,0.005,135,84
20190115,종로구,0.03,0.022,1,0.004,130,79
20190115,중구,0.031,0.025,0.9,0.005,128,80
20190115,중랑구,0.028,0.021,0.8,0.008,124,83
20190115,천호대로,0.049,0.012,1.1,0.006,123,73
20190115,청계천로,0.035,0.02,1,0.006,113,80
20190115,한강대로,0.045,0.021,1,0.006,139,96
20190115,행주,0.029,0.018,1.2,0.005,183,101
20190115,홍릉로,0.024,0.017,1,0.006,139,97
20190115,화랑로,0.025,0.015,0.8,0.005,127,85
20190116,강남구,0.023,0.012,0.5,0.006,44,21
20190116,강남대로,0.041,0.01,0.5,0.005,51,18
20190116,강동구,0.03,0.011,0.4,0.004,54,22
20190116,강변북로,0.041,0.01,0.3,0.004,53,19
20190116,강북구,0.018,0.02,0.4,0.003,57,21
20190116,강서구,0.022,0.018,0.4,0.005,49,17
20190116,공항대로,0.032,0.012,0.6,0.005,47,17
20190116,관악구,0.028,0.013,0.3,0.004,47,18
20190116,관악산,0.017,0.009,,0.004,47,16
20190116,광진구,0.03,0.011,0.9,0.004,49,18
20190116,구로구,0.022,0.014,0.3,0.004,39,9
20190116,궁동,0.026,0.053,0.6,0.005,34,15
20190116,금천구,0.029,0.017,0.4,0.005,45,20
20190116,남산,0.027,0.017,0.8,0.005,52,17
20190116,노원구,0.022,0.015,0.5,0.006,54,21
20190116,도봉구,0.017,0.019,0.7,0.004,44,15
20190116,도산대로,0.025,0.011,0.6,0.004,49,16
20190116,동대문구,0.019,0.017,0.6,0.008,47,20
20190116,동작구,0.029,0.016,0.4,0.004,47,19
20190116,동작대로,0.02,0.008,0.4,0.006,51,13
20190116,마포구,0.018,0.014,0.4,0.003,48,17
20190116,북한산,0.011,0.022,0.5,0.004,42,15
20190116,서대문구,0.02,0.016,0.7,0.003,47,16
20190116,서초구,0.028,0.014,0.3,0.004,45,9
20190116,성동구,0.029,0.014,0.4,0.003,60,20
20190116,성북구,0.03,0.015,0.6,0.004,56,17
20190116,세곡,0.029,0.013,0.9,0.005,53,16
20190116,송파구,0.032,0.011,0.5,0.004,55,18
20190116,시흥대로,0.034,0.014,0.5,0.004,39,18
20190116,신촌로,0.04,0.009,0.6,0.004,44,18
20190116,양천구,0.028,0.015,0.4,0.003,47,18
20190116,영등포구,0.021,0.023,0.4,0.004,46,20
20190116,영등포로,0.039,0.01,0.6,0.005,39,13
20190116,용산구,0.029,0.012,0.4,0.004,38,15
20190116,은평구,0.019,0.02,0.7,0.005,47,15
20190116,정릉로,0.048,0.01,0.4,0.005,53,19
20190116,종로,0.025,0.016,0.4,0.004,48,16
20190116,종로구,0.027,0.016,0.5,0.004,45,16
20190116,중구,0.024,0.018,0.5,0.003,45,17
20190116,중랑구,0.024,0.015,0.5,0.007,44,18
20190116,천호대로,0.038,0.009,0.6,0.004,52,16
20190116,청계천로,0.028,0.014,0.6,0.004,39,18
20190116,한강대로,0.043,0.016,0.6,0.004,50,17
20190116,행주,0.021,0.019,0.6,0.004,52,16
20190116,홍릉로,0.02,0.012,1,0.005,52,21
20190116,화랑로,0.021,0.012,0.4,0.004,49,16
20190117,강남구,0.031,0.011,0.6,0.006,38,26
20190117,강남대로,0.051,0.007,0.8,0.005,56,27
20190117,강동구,0.038,0.01,0.5,0.005,40,25
20190117,강변북로,0.052,0.007,0.5,0.005,50,24
20190117,강북구,0.028,0.018,0.6,0.004,44,23
20190117,강서구,0.035,0.013,0.6,0.006,51,22
20190117,공항대로,0.045,0.009,0.8,0.007,52,26
20190117,관악구,0.041,0.011,0.5,0.004,54,27
20190117,관악산,0.016,0.012,,0.005,48,21
20190117,광진구,0.036,0.01,1.1,0.004,40,22
20190117,구로구,0.032,0.011,0.4,0.005,48,18
20190117,궁동,0.042,0.033,0.7,0.005,39,24
20190117,금천구,0.039,0.012,0.6,0.005,48,25
20190117,남산,0.032,0.016,0.7,0.006,45,18
20190117,노원구,0.035,0.012,0.6,0.006,43,25
20190117,도봉구,0.026,0.016,0.8,0.005,36,20
20190117,도산대로,0.03,0.011,0.7,0.004,49,23
20190117,동대문구,0.032,0.014,0.7,0.008,38,24
20190117,동작구,0.04,0.013,0.6,0.004,45,25
20190117,동작대로,0.025,0.006,0.7,0.007,54,22
20190117,마포구,0.026,0.012,0.5,0.004,50,24
20190117,북한산,0.017,0.021,0.6,0.004,38,19
20190117,서대문구,0.029,0.013,1.1,0.006,45,25
20190117,서초구,0.034,0.013,0.4,0.005,42,15
20190117,성동구,0.038,0.012,0.6,0.004,53,27
20190117,성북구,0.043,0.012,0.9,0.005,42,18
20190117,세곡,0.04,0.011,1.2,0.006,45,19
20190117,송파구,0.042,0.009,0.6,0.005,48,23
20190117,시흥대로,0.04,0.012,0.7,0.006,42,22
20190117,신촌로,0.051,0.007,0.8,0.005,40,22
20190117,양천구,0.041,0.012,0.7,0.003,50,24
20190117,영등포구,0.029,0.012,0.5,0.004,52,28
20190117,영등포로,0.05,0.007,0.9,0.005,39,18
20190117,용산구,0.04,0.007,0.6,0.004,33,20
20190117,은평구,0.03,0.016,0.8,0.006,43,21
20190117,정릉로,0.065,0.009,0.6,0.006,46,25
20190117,종로,0.036,0.013,0.6,0.005,39,18
20190117,종로구,0.038,0.013,0.7,0.004,40,19
20190117,중구,0.035,0.016,0.6,0.004,39,19
20190117,중랑구,0.031,0.013,0.6,0.007,34,21
20190117,천호대로,0.046,0.009,0.7,0.005,39,18
20190117,청계천로,0.042,0.011,0.7,0.006,33,20
20190117,한강대로,0.054,0.014,0.7,0.005,52,25
20190117,행주,0.043,0.013,0.9,0.005,48,22
20190117,홍릉로,0.028,0.01,1,0.006,45,26
20190117,화랑로,0.029,0.01,0.5,0.005,35,19
20190118,강남구,0.044,0.008,0.8,0.007,52,40
20190118,강남대로,0.065,0.005,1.2,0.007,62,39
20190118,강동구,0.056,0.006,0.8,0.006,58,39
20190118,강변북로,0.067,0.005,0.7,0.005,65,39
20190118,강북구,0.037,0.014,0.8,0.004,52,31
20190118,강서구,0.053,0.009,1,0.007,74,37
20190118,공항대로,0.062,0.005,1.2,0.007,78,43
20190118,관악구,0.058,0.007,0.8,0.005,68,43
20190118,관악산,0.014,0.011,,0.004,44,21
20190118,광진구,0.051,0.005,0.9,0.004,55,35
20190118,구로구,0.048,0.007,0.7,0.007,67,36
20190118,궁동,0.067,0.025,1.2,0.005,64,44
20190118,금천구,0.055,0.006,0.9,0.006,60,39
20190118,남산,0.042,0.017,0.9,0.006,48,24
20190118,노원구,0.052,0.007,0.9,0.007,50,31
20190118,도봉구,0.036,0.013,1,0.005,43,30
20190118,도산대로,0.043,0.007,1.1,0.005,66,41
20190118,동대문구,0.038,0.011,0.9,0.009,50,36
20190118,동작구,0.053,0.01,0.7,0.004,56,36
20190118,동작대로,0.065,0.005,0.9,0.008,68,35
20190118,마포구,0.038,0.007,0.8,0.004,68,39
20190118,북한산,0.02,0.023,0.7,0.004,42,25
20190118,서대문구,0.04,0.01,1.4,0.007,53,36
20190118,서초구,0.047,0.007,0.6,0.005,54,27
20190118,성동구,0.054,0.008,1,0.005,67,40
20190118,성북구,0.055,0.009,1.1,0.005,46,24
20190118,세곡,0.052,0.008,1.8,0.008,55,26
20190118,송파구,0.059,0.005,0.8,0.006,60,36
20190118,시흥대로,0.055,0.009,1.1,0.007,59,35
20190118,신촌로,0.066,0.004,1.1,0.006,53,35
20190118,양천구,0.059,0.007,1,0.004,69,41
20190118,영등포구,0.039,0.009,0.6,0.005,66,47
20190118,영등포로,0.064,0.005,1.1,0.006,54,29
20190118,용산구,0.051,0.007,0.8,0.004,44,31
20190118,은평구,0.043,0.011,1,0.006,51,29
20190118,정릉로,0.08,0.006,0.8,0.006,56,37
20190118,종로,0.05,0.009,0.8,0.005,49,28
20190118,종로구,0.052,0.01,1,0.005,49,29
20190118,중구,0.051,0.012,0.8,0.005,48,28
20190118,중랑구,0.041,0.009,0.7,0.007,43,29
20190118,천호대로,0.062,0.006,1,0.006,58,30
20190118,청계천로,0.056,0.008,1,0.006,42,30
20190118,한강대로,0.075,0.01,1,0.006,64,38
20190118,행주,0.057,0.008,1.2,0.006,67,33
20190118,홍릉로,0.038,0.005,0.8,0.006,56,37
20190118,화랑로,0.035,0.007,0.7,0.005,46,29
20190119,강남구,0.049,0.007,0.9,0.008,94,78
20190119,강남대로,0.064,0.006,1.3,0.007,93,69
20190119,강동구,0.058,0.007,0.9,0.007,96,72
20190119,강변북로,0.07,0.004,0.9,0.006,103,72
20190119,강북구,0.05,0.008,1,0.005,111,74
20190119,강서구,0.062,0.011,1.1,0.008,106,61
20190119,공항대로,0.058,0.006,1.4,0.007,102,70
20190119,관악구,0.061,0.009,1,0.006,97,69
20190119,관악산,0.014,0.017,,0.007,62,41
20190119,광진구,0.053,0.006,1,0.005,95,66
20190119,구로구,0.048,0.009,0.8,0.008,94,57
20190119,궁동,0.067,0.02,1.2,0.005,86,63
20190119,금천구,0.054,0.011,1,0.006,88,63
20190119,남산,0.058,0.012,1.2,0.008,80,45
20190119,노원구,0.063,0.005,1.2,0.009,105,76
20190119,도봉구,0.048,0.008,1.4,0.007,94,68
20190119,도산대로,0.047,0.007,1.3,0.005,103,71
20190119,동대문구,0.052,0.008,1.1,0.009,93,76
20190119,동작구,0.059,0.011,1,0.005,88,65
20190119,동작대로,0.069,0.005,1.2,0.008,98,66
20190119,마포구,0.042,0.007,1,0.005,105,69
20190119,북한산,0.039,0.012,1,0.005,90,66
20190119,서대문구,0.046,0.008,1.5,0.007,91,69
20190119,서초구,0.048,0.008,0.8,0.007,98,58
20190119,성동구,0.058,0.007,1.1,0.006,107,74
20190119,성북구,0.065,0.006,1.4,0.006,89,49
20190119,세곡,0.048,0.01,2.1,0.008,82,48
20190119,송파구,0.064,0.008,1,0.008,98,69
20190119,시흥대로,0.066,0.011,1.2,0.007,80,54
20190119,신촌로,0.069,0.005,1.3,0.007,81,63
20190119,양천구,0.062,0.009,1.1,0.004,101,65
20190119,영등포구,0.043,0.01,0.7,0.005,98,72
20190119,영등포로,0.068,0.006,1.4,0.007,83,53
20190119,용산구,0.06,0.007,1,0.005,82,64
20190119,은평구,0.044,0.012,1.1,0.007,89,58
20190119,정릉로,0.079,0.004,1,0.008,100,74
20190119,종로,0.06,0.006,1.1,0.006,88,61
20190119,종로구,0.061,0.008,1.2,0.006,90,58
20190119,중구,0.062,0.009,1.1,0.007,88,58
20190119,중랑구,0.046,0.008,0.8,0.009,89,66
20190119,천호대로,0.066,0.006,1.2,0.006,95,57
20190119,청계천로,0.063,0.007,1.2,0.007,76,59
20190119,한강대로,0.09,0.007,1.2,0.007,102,71
20190119,행주,0.06,0.01,1.5,0.006,101,58
20190119,홍릉로,0.04,0.005,1,0.008,100,77
20190119,화랑로,0.038,0.007,1,0.006,89,67
20190120,강남구,0.017,0.02,0.5,0.006,63,40
20190120,강남대로,0.026,0.018,0.5,0.005,75,36
20190120,강동구,0.024,0.02,0.5,0.005,67,40
20190120,강변북로,0.031,0.017,0.4,0.005,74,37
20190120,강북구,0.011,0.033,0.5,0.004,72,35
20190120,강서구,0.02,0.025,0.5,0.005,78,36
20190120,공항대로,0.021,0.024,0.6,0.006,71,37
20190120,관악구,0.019,0.023,0.4,0.005,73,36
20190120,관악산,0.01,0.012,,0.004,59,25
20190120,광진구,0.02,0.023,0.6,0.004,67,33
20190120,구로구,0.016,0.024,0.4,0.006,71,29
20190120,궁동,0.019,0.041,0.7,0.005,54,35
20190120,금천구,0.022,0.025,0.5,0.004,67,39
20190120,남산,0.02,0.028,0.7,0.006,67,27
20190120,노원구,0.021,0.021,0.6,0.007,74,42
20190120,도봉구,0.012,0.028,0.8,0.005,67,33
20190120,도산대로,0.02,0.018,0.6,0.004,74,35
20190120,동대문구,0.013,0.027,0.6,0.008,62,38
20190120,동작구,0.021,0.026,0.5,0.004,68,39
20190120,동작대로,0.032,0.017,0.5,0.007,73,33
20190120,마포구,0.014,0.022,0.5,0.003,81,36
20190120,북한산,0.011,0.028,0.7,0.004,65,35
20190120,서대문구,0.015,0.023,0.9,0.004,74,37
20190120,서초구,0.019,0.026,0.3,0.005,73,29
20190120,성동구,0.017,0.028,0.6,0.004,82,37
20190120,성북구,0.017,0.027,0.7,0.004,65,24
20190120,세곡,0.019,0.023,0.9,0.005,56,24
20190120,송파구,0.027,0.02,0.5,0.005,72,36
20190120,시흥대로,0.024,0.024,0.6,0.004,56,31
20190120,신촌로,0.036,0.015,0.7,0.005,62,36
20190120,양천구,0.024,0.022,0.6,0.003,78,40
20190120,영등포구,0.014,0.023,0.5,0.004,72,40
20190120,영등포로,0.027,0.02,0.6,0.005,58,29
20190120,용산구,0.022,0.021,0.5,0.004,57,34
20190120,은평구,0.017,0.026,0.9,0.006,73,34
20190120,정릉로,0.033,0.021,0.4,0.005,72,36
20190120,종로,0.018,0.028,0.5,0.004,62,31
20190120,종로구,0.018,0.026,0.6,0.004,62,30
20190120,중구,0.02,0.029,0.5,0.005,62,33
20190120,중랑구,0.02,0.024,0.5,0.007,59,35
20190120,천호대로,0.033,0.018,0.6,0.004,63,31
20190120,청계천로,0.02,0.025,0.5,0.005,53,31
20190120,한강대로,0.031,0.027,0.6,0.005,77,37
20190120,행주,0.014,0.025,0.8,0.005,84,34
20190120,홍릉로,0.016,0.022,0.5,0.006,69,41
20190120,화랑로,0.019,0.019,0.5,0.005,61,35
20190121,강남구,0.033,0.009,0.6,0.006,37,23
20190121,강남대로,0.046,0.009,0.7,0.005,42,21
20190121,강동구,0.042,0.008,0.6,0.005,46,26
20190121,강변북로,0.05,0.008,0.5,0.005,48,22
20190121,강북구,0.036,0.011,0.7,0.004,53,27
20190121,강서구,0.038,0.012,0.6,0.005,49,22
20190121,공항대로,0.047,0.006,0.7,0.006,50,24
20190121,관악구,0.042,0.011,0.5,0.005,48,25
20190121,관악산,0.012,0.015,,0.006,35,17
20190121,광진구,0.042,0.007,0.8,0.004,45,21
20190121,구로구,0.033,0.011,0.4,0.007,39,14
20190121,궁동,0.039,0.03,0.7,0.005,40,21
20190121,금천구,0.038,0.011,0.6,0.005,43,22
20190121,남산,0.038,0.014,0.8,0.006,40,16
20190121,노원구,0.042,0.007,0.7,0.006,47,26
20190121,도봉구,0.031,0.012,0.9,0.005,39,22
20190121,도산대로,0.032,0.009,0.8,0.004,45,20
20190121,동대문구,0.04,0.01,0.8,0.008,43,26
20190121,동작구,0.036,0.015,0.5,0.004,38,19
20190121,동작대로,0.047,0.009,0.6,0.007,45,18
20190121,마포구,0.027,0.01,0.5,0.004,47,20
20190121,북한산,0.027,0.015,0.8,0.004,41,22
20190121,서대문구,0.034,0.009,1.1,0.005,43,23
20190121,서초구,0.033,0.013,0.4,0.005,38,12
20190121,성동구,0.042,0.008,0.6,0.004,46,24
20190121,성북구,0.047,0.009,1,0.005,47,20
20190121,세곡,0.033,0.012,1.3,0.006,36,18
20190121,송파구,0.039,0.009,0.5,0.004,43,20
20190121,시흥대로,0.045,0.011,0.7,0.005,39,20
20190121,신촌로,0.051,0.006,0.8,0.005,39,20
